Concept_ID,Concept,Sentence_Nr,Sentence_Screen,Concept_Word,Word_Start,Word_End,Screen_Img,Noise_Img
158,Engine,4,The jeep's engine gave out at the traffic light.,engine,11,17,stimuli/sentence_images/engine/sentence4.jpg,stimuli/noise_images/engine/noise4.jpg
158,Engine,5,Engine is another word for motor.,Engine,0,6,stimuli/sentence_images/engine/sentence5.jpg,stimuli/noise_images/engine/noise5.jpg
158,Engine,6,This car has its engine in the trunk.,engine,17,23,stimuli/sentence_images/engine/sentence6.jpg,stimuli/noise_images/engine/noise6.jpg
159,Clothes,1,None of his clothes are made of mesh.,clothes,12,19,stimuli/sentence_images/clothes/sentence1.jpg,stimuli/noise_images/clothes/noise1.jpg
159,Clothes,2,Sizing a young boy's clothes is difficult.,clothes,21,28,stimuli/sentence_images/clothes/sentence2.jpg,stimuli/noise_images/clothes/noise2.jpg
159,Clothes,3,That hat doesn't match his clothes.,clothes,27,34,stimuli/sentence_images/clothes/sentence3.jpg,stimuli/noise_images/clothes/noise3.jpg
159,Clothes,4,His clothes are often made of flannel.,clothes,4,11,stimuli/sentence_images/clothes/sentence4.jpg,stimuli/noise_images/clothes/noise4.jpg
159,Clothes,5,Sports clothes can be made of spandex.,clothes,7,14,stimuli/sentence_images/clothes/sentence5.jpg,stimuli/noise_images/clothes/noise5.jpg
159,Clothes,6,His jacket protects his clothes from getting wet.,clothes,24,31,stimuli/sentence_images/clothes/sentence6.jpg,stimuli/noise_images/clothes/noise6.jpg
160,Material,1,That material is hard to rip.,material,5,13,stimuli/sentence_images/material/sentence1.jpg,stimuli/noise_images/material/noise1.jpg
160,Material,2,Covering the statue with any material is hard.,material,29,37,stimuli/sentence_images/material/sentence2.jpg,stimuli/noise_images/material/noise2.jpg
160,Material,3,Silicone is a bendy kind of material.,material,28,36,stimuli/sentence_images/material/sentence3.jpg,stimuli/noise_images/material/noise3.jpg
160,Material,4,The material has an adhesive side.,material,4,12,stimuli/sentence_images/material/sentence4.jpg,stimuli/noise_images/material/noise4.jpg
160,Material,5,The material will cling to your hair.,material,4,12,stimuli/sentence_images/material/sentence5.jpg,stimuli/noise_images/material/noise5.jpg
160,Material,6,These scientists create an unbreakable material.,material,39,47,stimuli/sentence_images/material/sentence6.jpg,stimuli/noise_images/material/noise6.jpg
161,Toy,1,The toy was so cute.,toy,4,7,stimuli/sentence_images/toy/sentence1.jpg,stimuli/noise_images/toy/noise1.jpg
161,Toy,2,That doll is the perfect toy for her.,toy,25,28,stimuli/sentence_images/toy/sentence2.jpg,stimuli/noise_images/toy/noise2.jpg
161,Toy,3,The toy was jumbo sized.,toy,4,7,stimuli/sentence_images/toy/sentence3.jpg,stimuli/noise_images/toy/noise3.jpg
161,Toy,4,The toy is strangely lifelike.,toy,4,7,stimuli/sentence_images/toy/sentence4.jpg,stimuli/noise_images/toy/noise4.jpg
161,Toy,5,The water toy was inflatable.,toy,10,13,stimuli/sentence_images/toy/sentence5.jpg,stimuli/noise_images/toy/noise5.jpg
161,Toy,6,The dinky toy kept the cat preoccupied.,toy,10,13,stimuli/sentence_images/toy/sentence6.jpg,stimuli/noise_images/toy/noise6.jpg
162,Plan,1,The first step of the plan is now complete.,plan,22,26,stimuli/sentence_images/plan/sentence1.jpg,stimuli/noise_images/plan/noise1.jpg
162,Plan,2,The plan can result in a transformation.,plan,4,8,stimuli/sentence_images/plan/sentence2.jpg,stimuli/noise_images/plan/noise2.jpg
162,Plan,3,The execution of the plan was preemptive.,plan,21,25,stimuli/sentence_images/plan/sentence3.jpg,stimuli/noise_images/plan/noise3.jpg
162,Plan,4,The expulsion led to a change of plan.,plan,33,37,stimuli/sentence_images/plan/sentence4.jpg,stimuli/noise_images/plan/noise4.jpg
162,Plan,5,The plan is a demonstration of her goodwill.,plan,4,8,stimuli/sentence_images/plan/sentence5.jpg,stimuli/noise_images/plan/noise5.jpg
162,Plan,6,Follow the essential plan for success.,plan,21,25,stimuli/sentence_images/plan/sentence6.jpg,stimuli/noise_images/plan/noise6.jpg
163,Table,1,The table is made of glass.,table,4,9,stimuli/sentence_images/table/sentence1.jpg,stimuli/noise_images/table/noise1.jpg
163,Table,2,The chandelier hangs right above the table.,table,37,42,stimuli/sentence_images/table/sentence2.jpg,stimuli/noise_images/table/noise2.jpg
163,Table,3,He put the candle on the table.,table,25,30,stimuli/sentence_images/table/sentence3.jpg,stimuli/noise_images/table/noise3.jpg
163,Table,4,The porcelain is at the center of the table.,table,38,43,stimuli/sentence_images/table/sentence4.jpg,stimuli/noise_images/table/noise4.jpg
163,Table,5,The silverware looks beautiful on the table.,table,38,43,stimuli/sentence_images/table/sentence5.jpg,stimuli/noise_images/table/noise5.jpg
163,Table,6,The chrome table had a very modern look.,table,11,16,stimuli/sentence_images/table/sentence6.jpg,stimuli/noise_images/table/noise6.jpg
164,Mechanism,1,Pull the wire to trigger a mechanism.,mechanism,27,36,stimuli/sentence_images/mechanism/sentence1.jpg,stimuli/noise_images/mechanism/noise1.jpg
164,Mechanism,2,The latch was part of a bigger mechanism.,mechanism,31,40,stimuli/sentence_images/mechanism/sentence2.jpg,stimuli/noise_images/mechanism/noise2.jpg
164,Mechanism,3,The mechanism had to handle to start it.,mechanism,4,13,stimuli/sentence_images/mechanism/sentence3.jpg,stimuli/noise_images/mechanism/noise3.jpg
164,Mechanism,4,The man is proud of his patented mechanism.,mechanism,33,42,stimuli/sentence_images/mechanism/sentence4.jpg,stimuli/noise_images/mechanism/noise4.jpg
164,Mechanism,5,The mechanism is designed for that.,mechanism,4,13,stimuli/sentence_images/mechanism/sentence5.jpg,stimuli/noise_images/mechanism/noise5.jpg
164,Mechanism,6,He's able to fix the mechanism in no time.,mechanism,21,30,stimuli/sentence_images/mechanism/sentence6.jpg,stimuli/noise_images/mechanism/noise6.jpg
165,Liar,1,"He's a troublemaker, not a liar.",liar,27,31,stimuli/sentence_images/liar/sentence1.jpg,stimuli/noise_images/liar/noise1.jpg
165,Liar,2,The cheater had always been a major liar.,liar,36,40,stimuli/sentence_images/liar/sentence2.jpg,stimuli/noise_images/liar/noise2.jpg
165,Liar,3,She is a pessimist and a liar.,liar,25,29,stimuli/sentence_images/liar/sentence3.jpg,stimuli/noise_images/liar/noise3.jpg
165,Liar,4,The discovered liar is now an imposter.,liar,15,19,stimuli/sentence_images/liar/sentence4.jpg,stimuli/noise_images/liar/noise4.jpg
165,Liar,5,The fast talker and liar both spoke fast.,liar,20,24,stimuli/sentence_images/liar/sentence5.jpg,stimuli/noise_images/liar/noise5.jpg
165,Liar,6,The faker became a full-blown liar.,liar,30,34,stimuli/sentence_images/liar/sentence6.jpg,stimuli/noise_images/liar/noise6.jpg
166,Sexy,1,Many people find the model super sexy.,sexy,33,37,stimuli/sentence_images/sexy/sentence1.jpg,stimuli/noise_images/sexy/noise1.jpg
166,Sexy,2,His girlfriend is so sexy.,sexy,21,25,stimuli/sentence_images/sexy/sentence2.jpg,stimuli/noise_images/sexy/noise2.jpg
166,Sexy,3,The pervert thought her heartbeat was sexy.,sexy,38,42,stimuli/sentence_images/sexy/sentence3.jpg,stimuli/noise_images/sexy/noise3.jpg
166,Sexy,4,The idea of a cheerleader is very sexy.,sexy,34,38,stimuli/sentence_images/sexy/sentence4.jpg,stimuli/noise_images/sexy/noise4.jpg
166,Sexy,5,"He's a babe, that's how sexy he is.",sexy,24,28,stimuli/sentence_images/sexy/sentence5.jpg,stimuli/noise_images/sexy/noise5.jpg
166,Sexy,6,Knowing how to seduce someone is sexy.,sexy,33,37,stimuli/sentence_images/sexy/sentence6.jpg,stimuli/noise_images/sexy/noise6.jpg
167,Sin,1,She can't forgive him for this sin.,sin,31,34,stimuli/sentence_images/sin/sentence1.jpg,stimuli/noise_images/sin/noise1.jpg
167,Sin,2,Make sure your wrath doesn't make you sin.,sin,38,41,stimuli/sentence_images/sin/sentence2.jpg,stimuli/noise_images/sin/noise2.jpg
167,Sin,3,Sin makes a sinner.,Sin,0,3,stimuli/sentence_images/sin/sentence3.jpg,stimuli/noise_images/sin/noise3.jpg
167,Sin,4,The sin of a firstborn is never forgotten.,sin,4,7,stimuli/sentence_images/sin/sentence4.jpg,stimuli/noise_images/sin/noise4.jpg
167,Sin,5,The couple is rejoicing in his sin.,sin,31,34,stimuli/sentence_images/sin/sentence5.jpg,stimuli/noise_images/sin/noise5.jpg
167,Sin,6,The extent of the sin was an abomination.,sin,18,21,stimuli/sentence_images/sin/sentence6.jpg,stimuli/noise_images/sin/noise6.jpg
168,Ship,1,Boat is another name for a small ship.,ship,33,37,stimuli/sentence_images/ship/sentence1.jpg,stimuli/noise_images/ship/noise1.jpg
168,Ship,2,The pilot made it onto the ship in time.,ship,27,31,stimuli/sentence_images/ship/sentence2.jpg,stimuli/noise_images/ship/noise2.jpg
168,Ship,3,The sail of the ship ripped in the wind.,ship,16,20,stimuli/sentence_images/ship/sentence3.jpg,stimuli/noise_images/ship/noise3.jpg
168,Ship,4,The ship was off onto its next expedition.,ship,4,8,stimuli/sentence_images/ship/sentence4.jpg,stimuli/noise_images/ship/noise4.jpg
168,Ship,5,The voyage began as the ship left the island.,ship,24,28,stimuli/sentence_images/ship/sentence5.jpg,stimuli/noise_images/ship/noise5.jpg
168,Ship,6,The yacht was the owner's favorite ship.,ship,35,39,stimuli/sentence_images/ship/sentence6.jpg,stimuli/noise_images/ship/noise6.jpg
169,Elegance,1,Her elegance exuded unexpected warmth.,elegance,4,12,stimuli/sentence_images/elegance/sentence1.jpg,stimuli/noise_images/elegance/noise1.jpg
169,Elegance,2,The event's formality screams elegance.,elegance,30,38,stimuli/sentence_images/elegance/sentence2.jpg,stimuli/noise_images/elegance/noise2.jpg
169,Elegance,3,The home's grandeur signified its elegance.,elegance,34,42,stimuli/sentence_images/elegance/sentence3.jpg,stimuli/noise_images/elegance/noise3.jpg
169,Elegance,4,The simplicity of her elegance is incomparable.,elegance,22,30,stimuli/sentence_images/elegance/sentence4.jpg,stimuli/noise_images/elegance/noise4.jpg
169,Elegance,5,Sensuality and elegance are hard to fake.,elegance,15,23,stimuli/sentence_images/elegance/sentence5.jpg,stimuli/noise_images/elegance/noise5.jpg
169,Elegance,6,The elegance of the palace is inherent.,elegance,4,12,stimuli/sentence_images/elegance/sentence6.jpg,stimuli/noise_images/elegance/noise6.jpg
170,Residence,1,He took up residence in a nearby town.,residence,11,20,stimuli/sentence_images/residence/sentence1.jpg,stimuli/noise_images/residence/noise1.jpg
170,Residence,2,The nearest residence is five miles away.,residence,12,21,stimuli/sentence_images/residence/sentence2.jpg,stimuli/noise_images/residence/noise2.jpg
170,Residence,3,The lodge looks like a personal residence.,residence,32,41,stimuli/sentence_images/residence/sentence3.jpg,stimuli/noise_images/residence/noise3.jpg
170,Residence,4,The neighborhood has a new residence or two.,residence,27,36,stimuli/sentence_images/residence/sentence4.jpg,stimuli/noise_images/residence/noise4.jpg
170,Residence,5,The location of the residence is sublime.,residence,20,29,stimuli/sentence_images/residence/sentence5.jpg,stimuli/noise_images/residence/noise5.jpg
170,Residence,6,She could take up residence in the hotel.,residence,18,27,stimuli/sentence_images/residence/sentence6.jpg,stimuli/noise_images/residence/noise6.jpg
171,Word,1,She used the correct word on the first try.,word,21,25,stimuli/sentence_images/word/sentence1.jpg,stimuli/noise_images/word/noise1.jpg
171,Word,2,The sentence was missing a word.,word,27,31,stimuli/sentence_images/word/sentence2.jpg,stimuli/noise_images/word/noise2.jpg
171,Word,3,Her nickname is a word used to describe goats.,word,18,22,stimuli/sentence_images/word/sentence3.jpg,stimuli/noise_images/word/noise3.jpg
171,Word,4,That word is difficult to pronounce.,word,5,9,stimuli/sentence_images/word/sentence4.jpg,stimuli/noise_images/word/noise4.jpg
171,Word,5,The spelling of the word makes no sense.,word,20,24,stimuli/sentence_images/word/sentence5.jpg,stimuli/noise_images/word/noise5.jpg
171,Word,6,I can't seem to translate that word.,word,31,35,stimuli/sentence_images/word/sentence6.jpg,stimuli/noise_images/word/noise6.jpg
172,Team,1,The team won yet another game.,team,4,8,stimuli/sentence_images/team/sentence1.jpg,stimuli/noise_images/team/noise1.jpg
172,Team,2,The team set a new record.,team,4,8,stimuli/sentence_images/team/sentence2.jpg,stimuli/noise_images/team/noise2.jpg
172,Team,3,The team was in the lead at halftime.,team,4,8,stimuli/sentence_images/team/sentence3.jpg,stimuli/noise_images/team/noise3.jpg
172,Team,4,The entering freshman dominated the team.,team,36,40,stimuli/sentence_images/team/sentence4.jpg,stimuli/noise_images/team/noise4.jpg
172,Team,5,The prospect of playing with the team is good.,team,33,37,stimuli/sentence_images/team/sentence5.jpg,stimuli/noise_images/team/noise5.jpg
172,Team,6,The team lineup was daunting.,team,4,8,stimuli/sentence_images/team/sentence6.jpg,stimuli/noise_images/team/noise6.jpg
173,Computer,1,The system crash destroyed the computer.,computer,31,39,stimuli/sentence_images/computer/sentence1.jpg,stimuli/noise_images/computer/noise1.jpg
173,Computer,2,Running the application freezes the computer.,computer,36,44,stimuli/sentence_images/computer/sentence2.jpg,stimuli/noise_images/computer/noise2.jpg
173,Computer,3,She had this kind of interface on her computer.,computer,38,46,stimuli/sentence_images/computer/sentence3.jpg,stimuli/noise_images/computer/noise3.jpg
173,Computer,4,The infrastructure of the computer is weird.,computer,26,34,stimuli/sentence_images/computer/sentence4.jpg,stimuli/noise_images/computer/noise4.jpg
173,Computer,5,He was streaming music from his computer.,computer,32,40,stimuli/sentence_images/computer/sentence5.jpg,stimuli/noise_images/computer/noise5.jpg
173,Computer,6,His desktop computer is pretty old.,computer,12,20,stimuli/sentence_images/computer/sentence6.jpg,stimuli/noise_images/computer/noise6.jpg
174,Do,1,Do you often deviate from the rules?,Do,0,2,stimuli/sentence_images/do/sentence1.jpg,stimuli/noise_images/do/noise1.jpg
174,Do,2,I do not falter when I know what I want.,do,2,4,stimuli/sentence_images/do/sentence2.jpg,stimuli/noise_images/do/noise2.jpg
174,Do,3,You do get punished if you misbehave.,do,4,6,stimuli/sentence_images/do/sentence3.jpg,stimuli/noise_images/do/noise3.jpg
174,Do,4,Do me no wrong and divulge the secret.,Do,0,2,stimuli/sentence_images/do/sentence4.jpg,stimuli/noise_images/do/noise4.jpg
174,Do,5,I dare you to do that.,do,14,16,stimuli/sentence_images/do/sentence5.jpg,stimuli/noise_images/do/noise5.jpg
174,Do,6,You do have the tendency to annoy me.,do,4,6,stimuli/sentence_images/do/sentence6.jpg,stimuli/noise_images/do/noise6.jpg
175,Smiling,1,"Smiling, he stayed staring at the sun.",Smiling,0,7,stimuli/sentence_images/smiling/sentence1.jpg,stimuli/noise_images/smiling/noise1.jpg
175,Smiling,2,"Smiling innocently, she took the candy.",Smiling,0,7,stimuli/sentence_images/smiling/sentence2.jpg,stimuli/noise_images/smiling/noise2.jpg
175,Smiling,3,He was smiling angrily.,smiling,7,14,stimuli/sentence_images/smiling/sentence3.jpg,stimuli/noise_images/smiling/noise3.jpg
175,Smiling,4,"Smiling faintly, she said goodbye.",Smiling,0,7,stimuli/sentence_images/smiling/sentence4.jpg,stimuli/noise_images/smiling/noise4.jpg
175,Smiling,5,The little boy is smiling obligingly.,smiling,18,25,stimuli/sentence_images/smiling/sentence5.jpg,stimuli/noise_images/smiling/noise5.jpg
175,Smiling,6,The woman is smiling wistfully out the window.,smiling,13,20,stimuli/sentence_images/smiling/sentence6.jpg,stimuli/noise_images/smiling/noise6.jpg
176,Dissolve,1,Inject a solution to dissolve the powder.,dissolve,21,29,stimuli/sentence_images/dissolve/sentence1.jpg,stimuli/noise_images/dissolve/noise1.jpg
176,Dissolve,2,Disperse the chunks in fluid to dissolve them.,dissolve,32,40,stimuli/sentence_images/dissolve/sentence2.jpg,stimuli/noise_images/dissolve/noise2.jpg
176,Dissolve,3,Dissolve the substance and it will evaporate.,Dissolve,0,8,stimuli/sentence_images/dissolve/sentence3.jpg,stimuli/noise_images/dissolve/noise3.jpg
176,Dissolve,4,Distill and dissolve the issue immediately.,dissolve,12,20,stimuli/sentence_images/dissolve/sentence4.jpg,stimuli/noise_images/dissolve/noise4.jpg
176,Dissolve,5,You can compartmentalize it but never dissolve it.,dissolve,38,46,stimuli/sentence_images/dissolve/sentence5.jpg,stimuli/noise_images/dissolve/noise5.jpg
176,Dissolve,6,Demystify and dissolve the rumor.,dissolve,14,22,stimuli/sentence_images/dissolve/sentence6.jpg,stimuli/noise_images/dissolve/noise6.jpg
177,Ignorance,1,Blame his frailty rather than his ignorance.,ignorance,34,43,stimuli/sentence_images/ignorance/sentence1.jpg,stimuli/noise_images/ignorance/noise1.jpg
177,Ignorance,2,His striking ignorance upholds his arrogance.,ignorance,13,22,stimuli/sentence_images/ignorance/sentence2.jpg,stimuli/noise_images/ignorance/noise2.jpg
177,Ignorance,3,Their ignorance stems from their debauchery.,ignorance,6,15,stimuli/sentence_images/ignorance/sentence3.jpg,stimuli/noise_images/ignorance/noise3.jpg
177,Ignorance,4,His complete ignorance creates inefficiency.,ignorance,13,22,stimuli/sentence_images/ignorance/sentence4.jpg,stimuli/noise_images/ignorance/noise4.jpg
177,Ignorance,5,Cut the tomfoolery and fix on your ignorance.,ignorance,35,44,stimuli/sentence_images/ignorance/sentence5.jpg,stimuli/noise_images/ignorance/noise5.jpg
177,Ignorance,6,Your cockiness and ignorance bother me most.,ignorance,19,28,stimuli/sentence_images/ignorance/sentence6.jpg,stimuli/noise_images/ignorance/noise6.jpg
178,Code,1,Change the code to make it run faster.,code,11,15,stimuli/sentence_images/code/sentence1.jpg,stimuli/noise_images/code/noise1.jpg
178,Code,2,The new solution could not save the code.,code,36,40,stimuli/sentence_images/code/sentence2.jpg,stimuli/noise_images/code/noise2.jpg
178,Code,3,She added new code to the script.,code,14,18,stimuli/sentence_images/code/sentence3.jpg,stimuli/noise_images/code/noise3.jpg
178,Code,4,He can code like a pro but can't type.,code,7,11,stimuli/sentence_images/code/sentence4.jpg,stimuli/noise_images/code/noise4.jpg
178,Code,5,The key to good code is simplicity.,code,16,20,stimuli/sentence_images/code/sentence5.jpg,stimuli/noise_images/code/noise5.jpg
178,Code,6,Modify her code so it can take user inputs.,code,11,15,stimuli/sentence_images/code/sentence6.jpg,stimuli/noise_images/code/noise6.jpg
179,Argumentatively,1,He unadvisedly spoke argumentatively.,argumentatively,21,36,stimuli/sentence_images/argumentatively/sentence1.jpg,stimuli/noise_images/argumentatively/noise1.jpg
179,Argumentatively,2,The hardhearted woman speaks argumentatively.,argumentatively,29,44,stimuli/sentence_images/argumentatively/sentence2.jpg,stimuli/noise_images/argumentatively/noise2.jpg
179,Argumentatively,3,She pitilessly and argumentatively tore him apart.,argumentatively,19,34,stimuli/sentence_images/argumentatively/sentence3.jpg,stimuli/noise_images/argumentatively/noise3.jpg
179,Argumentatively,4,The thought is dirtily and argumentatively constructed.,argumentatively,27,42,stimuli/sentence_images/argumentatively/sentence4.jpg,stimuli/noise_images/argumentatively/noise4.jpg
179,Argumentatively,5,They spoke precociously and argumentatively.,argumentatively,28,43,stimuli/sentence_images/argumentatively/sentence5.jpg,stimuli/noise_images/argumentatively/noise5.jpg
179,Argumentatively,6,Her speech began provocatively and argumentatively.,argumentatively,35,50,stimuli/sentence_images/argumentatively/sentence6.jpg,stimuli/noise_images/argumentatively/noise6.jpg
180,Counting,1,He couldn't count past five.,count,12,17,stimuli/sentence_images/counting/sentence1.jpg,stimuli/noise_images/counting/noise1.jpg
180,Counting,2,He will count backwards to one.,count,8,13,stimuli/sentence_images/counting/sentence2.jpg,stimuli/noise_images/counting/noise2.jpg
180,Counting,3,She was able to count to a hundred.,count,16,21,stimuli/sentence_images/counting/sentence3.jpg,stimuli/noise_images/counting/noise3.jpg
180,Counting,4,I will count by fives to speed it up.,count,7,12,stimuli/sentence_images/counting/sentence4.jpg,stimuli/noise_images/counting/noise4.jpg
180,Counting,5,I can count the tally for you.,count,6,11,stimuli/sentence_images/counting/sentence5.jpg,stimuli/noise_images/counting/noise5.jpg
180,Counting,6,He will count up to fourteen.,count,8,13,stimuli/sentence_images/counting/sentence6.jpg,stimuli/noise_images/counting/noise6.jpg
